date,ticker,replyCount_keywords,retweetCount_keywords,likeCount_keywords,tweetCount_keywords,sent_tweeteval_keywords,sent_finbert_keywords,replyCount_cashtags,retweetCount_cashtags,likeCount_cashtags,tweetCount_cashtags,sent_tweeteval_cashtags,sent_finbert_cashtags
2015-01-15,GOOGL,2698.0,13119.0,39943.0,61.0,0.4602547330361291,0.10224989866526948,,,,,,
2015-01-15,MSFT,1139.0,6275.0,9484.0,34.0,0.19085482162552828,-0.05407536621882337,,,,,,
2015-01-15,TSLA,58.0,496.0,742.0,2.0,0.6112018569258517,0.12162003139535116,,,,,,
2015-01-16,AAPL,2170.0,14685.0,35936.0,38.0,0.35818433755569934,-0.002411111280173308,,,,,,
2015-01-16,AMZN,132.0,966.0,2918.0,6.0,0.29199938139199855,0.031098351769777814,,,,,,
2015-01-16,FB,2753.0,21574.0,49961.0,55.0,-0.02386991859052388,-0.056648125634976315,,,,,,
2015-01-16,GOOGL,5014.0,23762.0,57639.0,45.0,0.7171698065909777,0.03033276811710285,,,,,,
2015-01-16,MSFT,2120.0,12423.0,16895.0,36.0,0.28827864465847475,-0.029539241484124974,,,,,,
2015-01-16,TSLA,47.0,462.0,814.0,3.0,0.10758269847400731,0.0323846596543507,,,,,,
2015-01-19,AAPL,15407.0,52765.0,108932.0,119.0,0.3554096353801823,-0.009844568058880508,1.0,29.0,23.0,1.0,0.579366966150701,0.036054976284504006
2015-01-19,AMZN,526.0,4258.0,8488.0,26.0,0.5379078182070811,0.15162453723677463,,,,,,
2015-01-19,FB,15791.0,90656.0,196181.0,158.0,0.20375215976547278,-0.09115061731121561,9.0,41.0,37.0,2.0,0.4222738088303527,0.03790609464915691
2015-01-19,GOOGL,6133.0,38139.0,94294.0,131.0,0.5056205319974392,0.007801253006917418,,,,,,
2015-01-19,MSFT,5217.0,30707.0,54929.0,113.0,-0.008687025764436189,-0.24057510906203705,8.0,12.0,14.0,1.0,0.059751138091087404,0.0421779062598944
2015-01-19,TSLA,128.0,1236.0,2448.0,6.0,0.037922405426340955,0.04268146018931064,,,,,,
2015-01-20,AAPL,8727.0,48926.0,118740.0,86.0,0.33118415305593757,-0.017760522649113816,,,,,,
2015-01-20,AMZN,226.0,934.0,2538.0,8.0,0.32558122283488417,0.03430594064516753,,,,,,
2015-01-20,FB,2349.0,12497.0,28469.0,51.0,0.11575251901408073,-0.08542826031079379,,,,,,
2015-01-20,GOOGL,9104.0,50878.0,94524.0,70.0,0.48853889084526436,0.01735208001497924,,,,,,
2015-01-20,MSFT,2144.0,11210.0,19966.0,41.0,0.12207510406611657,0.034596153879466164,,,,,,
2015-01-20,TSLA,4.0,64.0,350.0,1.0,0.2085038349032402,-0.013098575174808499,,,,,,
2015-01-21,AAPL,2968.0,47227.0,82179.0,50.0,-0.02529732299292218,-0.06801128922682416,2.0,34.0,24.0,1.0,0.7822258586529643,0.026941059157252298
2015-01-21,AMZN,520.0,4453.0,9155.0,12.0,0.07152028537067516,0.052715778617398984,14.0,42.0,25.0,1.0,-0.3803839161992073,-0.084192730486393
2015-01-21,FB,3707.0,27040.0,52941.0,80.0,0.2450890332453986,-0.008106391939367531,,,,,,
2015-01-21,GOOGL,2718.0,13367.0,38550.0,47.0,0.09525906367441485,-0.030364341488774833,,,,,,
2015-01-21,MSFT,7208.0,64733.0,68319.0,93.0,0.4962653893809528,-0.002782337526823173,,,,,,
2015-01-21,TSLA,66.0,794.0,1120.0,4.0,0.19173616839147978,0.024562500037934473,,,,,,
2015-01-22,AAPL,1275.0,11391.0,23958.0,27.0,0.21308357196251204,0.011508602561697636,,,,,,
2015-01-22,AMZN,245.0,901.0,2853.0,8.0,0.6812102479308975,0.07585983970730156,,,,,,
2015-01-22,FB,4655.0,22318.0,61209.0,73.0,0.3608333692780298,-0.04375804640843697,,,,,,
2015-01-22,GOOGL,2285.0,24080.0,36852.0,54.0,0.6086619108258833,0.026603542232079124,,,,,,
2015-01-22,MSFT,1560.0,11034.0,17388.0,52.0,0.41784253226621365,0.10679313616411118,14.0,159.0,105.0,2.0,0.20500843271740382,0.005120301052280094
2015-01-22,NVDA,20.0,157.0,200.0,1.0,0.46404232759959985,0.0437588440254331,,,,,,
2015-01-23,AAPL,1820.0,16335.0,32753.0,30.0,0.5843311209755253,0.06451431160853605,3.0,7.0,13.0,1.0,0.8214053169358522,0.0288686361163854
2015-01-23,AMZN,124.0,1050.0,4031.0,4.0,0.6937204284433972,0.08007270863643746,,,,,,
2015-01-23,FB,3114.0,19436.0,39248.0,55.0,0.21842775118362148,-0.03902014597254035,,,,,,
2015-01-23,GOOGL,3746.0,20636.0,61223.0,63.0,0.22705850671867853,-0.06560770414647807,,,,,,
2015-01-23,MSFT,1788.0,9834.0,20705.0,36.0,0.4932824817603997,0.07916084632320894,,,,,,
2015-01-23,TSLA,30.0,338.0,789.0,2.0,0.1970149580772747,-0.004954866695162997,,,,,,
2015-01-26,AAPL,6133.0,75341.0,78152.0,116.0,0.09163794875307504,0.04401717634013136,50.0,384.0,360.0,12.0,0.45029188320599267,0.23533076546484175
2015-01-26,AMZN,586.0,1860.0,6518.0,20.0,0.4334842496357754,0.03459116514881163,18.0,145.0,128.0,2.0,0.273711421976791,0.5270684345365585
2015-01-26,BRK-A,8.0,130.0,217.0,1.0,0.18791249394416812,0.0392358675599098,,,,,,
2015-01-26,FB,9328.0,69386.0,175212.0,179.0,0.26239883136921943,-0.04812575426306914,18.0,149.0,137.0,3.0,0.29185686833654095,0.511379599362906
2015-01-26,GOOGL,5856.0,29974.0,85088.0,126.0,0.5074595157231496,0.03558918843831731,9.0,52.0,55.0,1.0,0.2329949531704187,-0.1047957735136151
2015-01-26,MSFT,2950.0,16855.0,30754.0,80.0,0.1998132867548944,-0.004474494078562023,21.0,165.0,149.0,4.0,0.17638865981757998,0.3630931785760018
2015-01-26,TSLA,109.0,1345.0,4745.0,6.0,0.7410642419006609,0.12017019334449804,,,,,,
2015-01-27,AAPL,6047.0,39041.0,61678.0,76.0,0.6655992334045531,0.06961621087501413,252.0,3213.0,1705.0,36.0,0.6020110187081464,0.18763237876061403
2015-01-27,AMZN,483.0,2653.0,6153.0,13.0,0.2891663107412744,-0.040695569388546064,,,,,,
2015-01-27,FB,10390.0,92998.0,112437.0,212.0,-0.3361584311940688,-0.44420577954738116,22.0,302.0,192.0,3.0,-0.5058618408123978,-0.8432351494482795
2015-01-27,GOOGL,1860.0,10326.0,20361.0,53.0,0.4751139100395114,0.02191377325226293,,,,,,
2015-01-27,MSFT,3977.0,24726.0,32507.0,34.0,0.39409600050892546,0.006941408501608534,12.0,5.0,13.0,1.0,0.4476026138290763,0.12206943333148962
2015-01-27,TSLA,138.0,1706.0,1083.0,3.0,0.4116182624154783,0.05788950972104279,12.0,5.0,13.0,1.0,0.4476026138290763,0.12206943333148962
2015-01-28,AAPL,2638.0,18919.0,26636.0,68.0,0.6119855546941732,0.13253213573159295,182.0,1865.0,1108.0,34.0,0.659939356744542,0.24328577030634507
2015-01-28,AMZN,229.0,576.0,3778.0,6.0,-0.2355405000505307,-0.02934526168194016,,,,,,
2015-01-28,FB,2738.0,35987.0,41580.0,47.0,0.6304992397203908,-0.03463082747714217,84.0,760.0,478.0,21.0,0.4883135696464646,0.4152497056914582
2015-01-28,GOOGL,2573.0,24875.0,41889.0,46.0,0.34729848573952854,-0.0035570131518461723,8.0,60.0,53.0,2.0,0.5133849038412015,0.011544145763881726
2015-01-28,MSFT,2820.0,15575.0,26417.0,49.0,0.12419557257578556,-0.11977667567433183,3.0,46.0,25.0,1.0,0.4392804857343436,0.011975146830081902
2015-01-28,TSLA,650.0,3958.0,5294.0,10.0,0.04402110189455986,0.0237853292111991,,,,,,
2015-01-29,AAPL,4153.0,23915.0,50052.0,54.0,0.6125585939275588,0.028644268301147878,35.0,454.0,269.0,6.0,0.6373357869259527,0.025581224971329412
2015-01-29,AMZN,235.0,752.0,2694.0,7.0,0.4246592758811166,0.12154808280957624,19.0,160.0,118.0,5.0,0.7703554519085271,0.1897724550160946
2015-01-29,FB,3882.0,39381.0,71051.0,64.0,0.41263960324671134,-0.0642508085091779,53.0,529.0,318.0,6.0,0.45912770686114096,0.31121188974895775
2015-01-29,GOOGL,2861.0,12357.0,36230.0,42.0,0.34011774420504265,-0.01885632530403998,,,,,,
2015-01-29,MSFT,2246.0,12297.0,21734.0,48.0,0.24769007539148033,0.03680643210917071,,,,,,
2015-01-29,TSLA,620.0,4896.0,6211.0,3.0,0.6136887490246627,0.6172752492344622,,,,,,
2015-01-30,AAPL,4169.0,14898.0,34903.0,55.0,0.5029752487965603,0.05478901824536047,48.0,574.0,283.0,7.0,0.6151232520862132,-0.10544368562331867
2015-01-30,AMZN,42.0,482.0,541.0,3.0,0.3363516565222658,0.05415872418964954,22.0,117.0,108.0,5.0,0.6956243437627087,0.30365260811827954
2015-01-30,FB,5345.0,15898.0,45061.0,60.0,-0.020274779478321646,-0.23306769240762643,6.0,21.0,19.0,1.0,-0.32097402960062027,-0.068511426448822
2015-01-30,GOOGL,2953.0,14195.0,29791.0,44.0,0.5418426881705102,0.00822088964279803,,,,,,
2015-01-30,MSFT,2579.0,14541.0,25009.0,34.0,0.16340848536072475,0.02865870360521469,,,,,,
2015-01-30,TSLA,14.0,702.0,176.0,1.0,0.9387525653000922,0.8158401190303267,,,,,,
2015-02-02,AAPL,18820.0,118472.0,255825.0,171.0,0.544634285566094,0.0575621863843437,126.0,720.0,600.0,4.0,0.21789271387452314,0.05368605166678809
2015-02-02,AMZN,1079.0,7846.0,17814.0,30.0,0.0961717635914558,0.011758718055348012,3.0,19.0,31.0,2.0,0.20531429084283973,0.04622268756585463
2015-02-02,FB,9506.0,65925.0,162785.0,193.0,0.253881932096416,-0.060856335365475925,8.0,67.0,77.0,4.0,0.7384436522482594,0.3940842394572749
2015-02-02,GME,79.0,1532.0,1521.0,1.0,-0.07376560941338539,0.0199445467442274,,,,,,
2015-02-02,GOOGL,6835.0,33969.0,106894.0,148.0,0.3971392127005524,0.0009477856856520981,2.0,23.0,31.0,2.0,0.530201077926904,0.08543750561773775
2015-02-02,MSFT,3647.0,36283.0,36377.0,95.0,0.4073474533343029,0.01167017464350423,0.0,5.0,17.0,1.0,0.0122635662555695,0.0793318636715412
2015-02-02,TSLA,236.0,1953.0,3365.0,8.0,0.2773674883348284,0.028526184320533426,0.0,5.0,17.0,1.0,0.0122635662555695,0.0793318636715412
2015-02-03,AAPL,11564.0,70981.0,102277.0,72.0,0.35096424766307827,0.12982801835408941,7.0,131.0,81.0,2.0,0.3783474930919203,0.40910329973619236
2015-02-03,AMZN,77.0,382.0,1027.0,4.0,0.22677020302164208,0.10754838679468383,,,,,,
2015-02-03,FB,2599.0,20712.0,45690.0,69.0,0.4058371218657161,-0.0047958833766674315,16.0,33.0,43.0,2.0,0.6557243720262445,0.22137131044375044
2015-02-03,GOOGL,2327.0,14592.0,38553.0,54.0,0.1469103270942313,0.012457980580460541,,,,,,
2015-02-03,MSFT,2257.0,12454.0,18743.0,36.0,0.2798042716391564,-0.09596935663576588,3.0,40.0,28.0,2.0,0.7754997715320706,0.32597877051947366
2015-02-04,AAPL,2990.0,29516.0,41051.0,53.0,0.6146212808689696,0.07896796417194527,4.0,71.0,69.0,3.0,0.8667973754077999,0.6981941976559323
2015-02-04,AMZN,74.0,2817.0,4518.0,3.0,0.7160503922479479,0.10005053624193726,4.0,38.0,29.0,2.0,0.578973499929998,0.059124555555172285
2015-02-04,BRK-A,,,,,,,1.0,8.0,21.0,1.0,0.30273798666894436,0.12231163494288919
2015-02-04,FB,4987.0,35611.0,101342.0,71.0,0.20761875281320502,-0.06489241242053888,,,,,,
2015-02-04,GOOGL,5026.0,24996.0,53176.0,51.0,0.471201020802052,0.06292582521345295,,,,,,
2015-02-04,MSFT,1330.0,10308.0,17037.0,43.0,0.2525044633811021,0.03547640263203991,0.0,4.0,21.0,1.0,0.7413482246920468,0.050134385004639605
2015-02-04,NVDA,93.0,66.0,454.0,1.0,-0.6101325042545795,-0.7068272903561592,,,,,,
2015-02-04,TSLA,2.0,42.0,183.0,1.0,0.9760667342343367,0.020338969305157696,,,,,,
2015-02-05,AAPL,2104.0,19573.0,31505.0,43.0,0.1820886427880927,0.03953468289144062,28.0,222.0,237.0,6.0,0.7103219838831328,0.029428591833270186
2015-02-05,AMZN,146.0,677.0,1848.0,6.0,0.17135226691113092,-0.08790484554302033,,,,,,
2015-02-05,FB,4800.0,27910.0,54306.0,60.0,0.5264241039087932,-0.0006920785572237425,6.0,14.0,13.0,1.0,0.7718865890055895,0.18893840257078412
2015-02-05,GME,17.0,94.0,187.0,1.0,-0.2115084081888199,0.020866475999355302,,,,,,
2015-02-05,GOOGL,3315.0,12059.0,35644.0,55.0,0.12834199289432258,-0.04423922223927856,,,,,,
2015-02-05,MSFT,721.0,4496.0,13486.0,30.0,0.17134576859935716,0.03865002884134037,,,,,,
2015-02-05,TSLA,6.0,128.0,163.0,1.0,0.8270732332020998,0.2106196107342839,2.0,5.0,15.0,1.0,-0.41045402735471725,-0.7874356769025326
2015-02-06,AAPL,2363.0,17792.0,44462.0,45.0,0.48592747192159025,0.025480490281878054,3.0,2.0,14.0,1.0,-0.21499057114124298,-0.6063044518232347
2015-02-06,AMZN,67.0,1504.0,2041.0,5.0,-0.1773991456515766,0.09889129625301318,,,,,,
2015-02-06,FB,3929.0,28125.0,58623.0,68.0,-0.001611986494022158,-0.16727908777194392,9.0,109.0,59.0,2.0,-0.24708078017768767,-0.6417926134843681
2015-02-06,GOOGL,1518.0,12328.0,28653.0,53.0,0.3286567651018053,0.011927134955632725,,,,,,
2015-02-06,JPM,,,,,,,1.0,28.0,26.0,1.0,-0.8074257234111428,-0.5568027459084988
2015-02-06,MSFT,1106.0,12374.0,19731.0,32.0,-0.24133612694983797,-0.0951870825030114,,,,,,
2015-02-06,TSLA,26.0,355.0,389.0,1.0,0.3800830282270909,0.0035405829548836028,,,,,,
2015-02-09,AAPL,7142.0,38993.0,89003.0,136.0,0.3360742923370416,-0.013022867184699844,13.0,132.0,114.0,3.0,0.47688324797760556,0.32070169063905873
2015-02-09,AMZN,484.0,4595.0,11855.0,18.0,0.3693590477258506,0.0272547595762968,6.0,61.0,58.0,2.0,0.11123791467102748,0.6355044088725533
2015-02-09,FB,11564.0,65445.0,151230.0,163.0,0.4406948541216169,-0.008772329949971324,6.0,61.0,58.0,2.0,0.11123791467102748,0.6355044088725533
2015-02-09,GME,12.0,29.0,355.0,1.0,0.9318448854610325,0.11181553080677992,,,,,,
2015-02-09,GOOGL,4834.0,26548.0,101006.0,134.0,0.358471947710156,-0.008855279572298291,2.0,3.0,15.0,1.0,0.0387218073010445,0.19663405418396
2015-02-09,JPM,31.0,419.0,293.0,1.0,0.0094107985496521,-0.09915443882346159,69.0,532.0,356.0,7.0,-0.13555885241790253,-0.1888830906993162
2015-02-09,MSFT,3614.0,31461.0,50607.0,73.0,-0.0635415668343773,-0.02110724843244143,0.0,30.0,17.0,1.0,-0.3740897923707962,0.1390120293945074
2015-02-09,TSLA,12.0,197.0,154.0,1.0,0.9400918879546225,0.05937843024730689,13.0,18.0,34.0,2.0,-0.008806490898132381,0.03183557689189904
2015-02-10,AAPL,4199.0,33411.0,55415.0,53.0,0.5993150350973012,0.03121219202205374,74.0,1150.0,672.0,16.0,0.8460612146047665,0.4126539053834694
2015-02-10,AMZN,189.0,320.0,1457.0,6.0,0.3100286505322195,-0.10715238966527711,,,,,,
2015-02-10,BRK-A,29.0,202.0,205.0,1.0,-0.08179335296154018,0.0896124336868525,,,,,,
2015-02-10,FB,2867.0,23525.0,45737.0,58.0,0.3863381673493561,0.009268801454070037,1.0,26.0,18.0,1.0,0.1404604781419039,0.0520378053188324
2015-02-10,GOOGL,5832.0,20569.0,32496.0,43.0,0.6964567274923584,0.002179993689295193,,,,,,
2015-02-10,MSFT,1057.0,11607.0,23234.0,34.0,0.46733281790549175,0.3176192908994479,,,,,,
2015-02-10,TSLA,426.0,3225.0,5657.0,2.0,0.33066600425512893,0.06444030020820035,5.0,36.0,19.0,1.0,0.617721668444574,0.1631506932899356
2015-02-11,AAPL,3655.0,30237.0,50304.0,58.0,0.37203397974233765,0.04418952214597849,127.0,1359.0,768.0,14.0,0.690023253708369,0.4695637450117323
2015-02-11,AMZN,142.0,1250.0,2505.0,7.0,0.2718963168475143,-0.009341276553811425,2.0,32.0,19.0,1.0,-0.017496936023235293,0.027209129184484402
2015-02-11,FB,4751.0,11450.0,31539.0,50.0,0.06682796136396633,-0.06397160695776667,2.0,9.0,15.0,1.0,-0.368153266608715,-0.3769104704260826
2015-02-11,GOOGL,2693.0,15281.0,44834.0,52.0,0.4412226976789561,0.011767662555717422,,,,,,
2015-02-11,MSFT,2399.0,14409.0,47153.0,28.0,0.14479192590402643,0.007493091970560854,7.0,101.0,41.0,2.0,0.42092407360962303,0.054398111872447356
2015-02-11,NVDA,,,,,,,6.0,18.0,15.0,1.0,0.7064957865513862,0.20614155009388918
2015-02-11,TSLA,37.0,379.0,683.0,2.0,0.5242035137244997,0.07170440458993273,12.0,56.0,53.0,3.0,0.6500682410945863,0.05490475365797342
2015-02-12,AAPL,1827.0,17921.0,38275.0,43.0,0.5557133034977221,0.02304678781415734,115.0,739.0,589.0,11.0,0.809368092402195,0.5789723511971534
2015-02-12,AMZN,119.0,619.0,2254.0,6.0,0.6445563042609022,0.0374187093615532,,,,,,
2015-02-12,FB,3000.0,15746.0,32796.0,58.0,0.2878939742947115,-0.04054193171968114,,,,,,
2015-02-12,GOOGL,2350.0,18409.0,49603.0,51.0,0.40674203580114454,0.049749172173838,,,,,,
2015-02-12,JPM,20.0,184.0,424.0,1.0,0.9728641117108054,0.6655427794903518,1.0,35.0,47.0,1.0,0.6582899396307766,0.3408621698617936
2015-02-12,MSFT,5141.0,64186.0,93662.0,30.0,0.27630554856691225,0.0037136626246624814,2.0,17.0,19.0,1.0,0.4272410157136619,0.012641150504350697
2015-02-12,TSLA,94.0,975.0,1279.0,4.0,0.5393796640781703,0.09853001156930298,86.0,143.0,182.0,6.0,0.21903617324732594,0.09021467421728892
2015-02-13,AAPL,3113.0,44438.0,59701.0,64.0,0.3600532496392966,0.05104837058674812,3.0,13.0,11.0,1.0,0.5381555035710335,-0.0149341747164727
2015-02-13,AMZN,817.0,3595.0,13987.0,10.0,0.26557441556552713,-0.05581739748157716,,,,,,
2015-02-13,FB,2537.0,35602.0,40830.0,58.0,0.28903552598431725,0.012094541423078092,,,,,,
2015-02-13,GOOGL,2204.0,9880.0,21475.0,35.0,0.4936080367386574,0.03268128964994563,,,,,,
