ticker,date,sent_content_news,sent_title_news,count_news,sent_content_opinions,sent_title_opinions,count_opinions
AAPL,2015-02-11,0.2164183465763927,0.2433808289468289,5.0,-0.2476322553120554,-0.08380260062403977,4.0
AAPL,2015-02-12,0.0020329484716057554,0.057192069478332955,5.0,-0.26632739603519434,-0.2988055348396301,1.0
AAPL,2015-02-13,-0.15575115475803616,-0.43256245367228985,2.0,,,
AAPL,2015-02-16,-0.4545334549620748,0.10743095399811865,2.0,0.09706596657633781,0.31853972747921944,5.0
AAPL,2015-02-17,0.2799850953742863,0.4386939755640925,2.0,0.3895428106188774,0.5396246612071992,1.0
AAPL,2015-02-18,0.1956757570927342,0.11761642899364229,3.0,0.0020121708512306005,0.012548528611659997,1.0
AAPL,2015-02-19,-0.251763865351677,-0.0723208840936422,2.0,0.1671341061592102,0.054599866891900696,3.0
AAPL,2015-02-20,0.2086919695138932,0.09803289826959377,3.0,,,
AAPL,2015-02-23,0.07257818663492799,0.20340579142794016,2.0,0.03194947385539614,0.088271114975214,6.0
AAPL,2015-02-24,-0.11645000241696837,-0.07711793668568134,2.0,0.2764113396406174,-0.7322834208607674,1.0
AAPL,2015-02-25,-0.2636809451505541,-0.4490337998916705,3.0,0.39510969910770666,0.33479042910039425,2.0
AAPL,2015-02-26,-0.3795065286879739,-0.5825990519175928,3.0,-0.3042747369036079,-0.06405720803886653,5.0
AAPL,2015-02-27,-0.4360512590834074,-0.6060740531289153,7.0,-0.2627830598503351,0.06892052851617338,3.0
AAPL,2015-03-02,0.0845979209989309,0.18648698413744563,4.0,-0.15144220017828047,0.1467337990179658,8.0
AAPL,2015-03-03,-0.30020945860693854,0.269793186414366,6.0,0.38709900062531233,0.16821937076747423,4.0
AAPL,2015-03-04,-0.39486588506648945,-0.14543337126572928,3.0,-0.3008315130136907,-0.44585046125575906,4.0
AAPL,2015-03-05,-0.235881719738245,-0.36168384241561086,3.0,,,
AAPL,2015-03-06,-0.6255950139214596,-0.550152146567901,6.0,,,
AAPL,2015-03-09,-0.2620986621560795,0.022217810553099383,7.0,-0.0366458103738048,0.02888011322780094,11.0
AAPL,2015-03-10,-0.09074936062097551,-0.23286754691175054,7.0,-0.030859465202824617,-0.16133395142175935,11.0
AAPL,2015-03-11,-0.641917196723322,-0.21264411167552077,3.0,0.059402293525636196,-0.5337137142196299,2.0
AAPL,2015-03-12,0.607951738871634,0.04027506476268175,2.0,,,
AAPL,2015-03-13,-0.2609478042771419,-0.025934696197509766,6.0,0.014268826693296401,0.0844604726880789,1.0
AAPL,2015-03-16,-0.1101912676046292,-0.04357084911316631,6.0,-0.20013004378415644,0.11344318697229029,8.0
AAPL,2015-03-17,-0.33951494350497213,-0.10996763780713081,7.0,-0.1821433606867989,-0.11982235126197337,3.0
AAPL,2015-03-18,0.12819175169404062,0.05676520203373257,7.0,0.34838682203553617,-0.10364979924634102,4.0
AAPL,2015-03-19,-0.5413012535621723,-0.5531777950624626,3.0,0.4247573334723711,0.012740708887577001,2.0
AAPL,2015-03-20,0.1866401713341475,0.0266211982816457,1.0,-0.07435449957847598,0.10036726482212541,1.0
AAPL,2015-03-23,0.06049877389644585,0.025484435260295868,6.0,0.014177243411540964,-0.10859281141310935,5.0
AAPL,2015-03-24,0.45651353988796484,0.29825044237077236,2.0,-0.1686591673642397,-0.24097893340513116,4.0
AAPL,2015-03-25,0.0843564467504621,0.1391878100112081,1.0,-0.34916678940256446,0.17061214366306865,3.0
AAPL,2015-03-26,0.015544103303303266,-0.23251674006072184,6.0,-0.20821779035031804,-0.257344060887893,3.0
AAPL,2015-03-27,0.0836335266940296,0.2889198875054717,2.0,0.374338522553444,-0.004032023251056699,1.0
AAPL,2015-03-30,-0.20470802539161276,-0.09121210434074914,7.0,-0.22966378927230838,-0.07982417196035381,1.0
AAPL,2015-03-31,-0.08870171308517455,-0.30495097748935224,5.0,0.45066560929020244,0.31598331530888873,3.0
AAPL,2015-04-01,-0.2958780555054546,0.4429176161065698,2.0,0.9056407548487186,0.9146212078630922,1.0
AAPL,2015-04-02,-0.24743388353713922,-0.053027855365404046,7.0,0.14523644062380006,0.42593019704024004,3.0
AAPL,2015-04-06,0.010194840840995352,-0.4716646783053875,2.0,-0.07263291471948224,-0.00013865064829587533,6.0
AAPL,2015-04-07,-0.34165015676990146,-0.4756350492825733,4.0,-0.3074982961018879,0.11307950007418792,3.0
AAPL,2015-04-08,-0.20526259082059073,-0.5631128745153546,3.0,0.18418221268802876,0.46134345047175884,2.0
AAPL,2015-04-09,0.021534253843128702,0.11578586301766342,2.0,-0.8637522123754027,-0.013961443677544597,1.0
AAPL,2015-04-10,0.2834820281714201,-0.2622766827698797,8.0,0.096943911164999,0.0177448894828558,1.0
AAPL,2015-04-13,0.1345659816637635,0.18656752891838546,5.0,-0.0949773257598281,-0.17823340619603792,6.0
AAPL,2015-04-14,-0.009153777733445199,-0.2893004706129432,2.0,,,
AAPL,2015-04-15,-0.3074542916147039,-0.08826779876835644,4.0,,,
AAPL,2015-04-16,-0.18162640494604906,-0.253319991286844,6.0,,,
AAPL,2015-04-17,-0.2546121285607417,-0.5005147727206349,3.0,,,
AAPL,2015-04-20,-0.2428931836038828,-0.013492842204868738,2.0,-0.1885042036883533,0.022514317184686702,4.0
AAPL,2015-04-21,0.46621976210735744,0.8716882735025138,4.0,0.1942841233685613,0.03162762895226476,2.0
AAPL,2015-04-22,-0.12108398564159872,0.16272204890847208,5.0,-0.37390635721385485,-0.028257627971470398,2.0
AAPL,2015-04-23,-0.4209115942940116,-0.46515227233370143,3.0,0.57287373021245,0.20108444988727575,2.0
AAPL,2015-04-24,-0.3576750159263611,0.3153209500014782,3.0,-0.2347957231104374,0.003662802278995498,3.0
AAPL,2015-04-27,-0.2902974796348384,0.1985103181962456,7.0,-0.03892061435100106,0.20960935670882466,18.0
AAPL,2015-04-28,0.2840764917433262,0.5796964090317488,10.0,0.16179215659697851,0.1381004648283124,6.0
AAPL,2015-04-29,-0.35035934019833803,-0.4116234413037698,3.0,-0.003140859305858589,0.263955765714248,3.0
AAPL,2015-04-30,-0.20186721365898846,0.07157176565378912,5.0,-0.4808142874389887,-0.0136967580765486,2.0
AAPL,2015-05-01,-0.45089667414625484,-0.2658441277841727,3.0,-0.5281426159199327,0.011016742326319202,4.0
AAPL,2015-05-04,0.09330705413594849,0.2258554610889406,2.0,-0.4086207849904895,-0.0467984480783343,6.0
AAPL,2015-05-05,-0.6170291757831972,-0.6056240585943063,3.0,-0.09422093629837029,0.0017353184521199036,1.0
AAPL,2015-05-06,-0.33288158522918826,-0.14116619038395584,4.0,0.03002387161056197,0.19963113560030857,3.0
AAPL,2015-05-07,0.3315204661339522,0.0425761872902512,1.0,-0.6073546456173062,-0.11506210640072831,2.0
AAPL,2015-05-08,0.13349480275064704,0.2803307408466935,2.0,-0.1283845156431198,0.07812930177897214,2.0
AAPL,2015-05-11,-0.9481190843507649,-0.8859779946506025,1.0,-0.0031925905495882485,0.067690746858716,2.0
AAPL,2015-05-12,-0.19494461764891943,-0.4003039492915074,3.0,0.43424158077687025,0.4750077771022916,2.0
AAPL,2015-05-13,-0.1408680677413941,0.1439827866852284,1.0,0.13558523356914517,0.02658795565366749,1.0
AAPL,2015-05-14,0.21989287436008448,-0.31148962676525116,2.0,-0.3779776506125927,-0.27209092583507305,2.0
AAPL,2015-05-15,-0.5547438499052078,-0.5636334386654198,4.0,,,
AAPL,2015-05-18,0.25373433157801634,0.23042429611086845,3.0,-0.16673539004599058,0.13097619746501246,6.0
AAPL,2015-05-19,0.4460323848761619,-0.4907442582771183,2.0,0.031587623059749596,0.13681054270515838,6.0
AAPL,2015-05-20,0.7441552802920343,0.2229288928210735,1.0,-0.4126986339688301,0.08195092901587489,2.0
AAPL,2015-05-21,0.17837961887319884,0.03755557040373475,3.0,0.019155617803335204,0.0966623583808542,1.0
AAPL,2015-05-22,-0.5481335930526257,0.0914563536643982,1.0,0.6959875449538232,0.9315958069637419,1.0
AAPL,2015-05-25,-0.12668304890394214,-0.27004786022007465,3.0,-0.05706283450126652,0.2946130177006126,4.0
AAPL,2015-05-26,-0.4539628725033254,-0.20727865910157567,8.0,0.22868002299219375,-0.0557795073837042,2.0
AAPL,2015-05-27,-0.17264549589405462,-0.03852158226072788,3.0,-0.11317614962657291,0.04649528550604983,3.0
AAPL,2015-05-28,-0.22151418961584568,-0.36948959575965995,2.0,0.2552765956148505,0.10321345292031765,5.0
AAPL,2015-05-29,0.1093887430615723,0.08198811020702125,2.0,,,
AAPL,2015-06-01,0.18182651574412986,0.3313957800467809,3.0,0.008422315120697037,0.27058165334165096,3.0
AAPL,2015-06-02,0.7221209406852722,0.9283564332872629,1.0,0.18595085044701895,0.1203706612189611,3.0
AAPL,2015-06-03,-0.5091864224523306,0.020942394621670246,2.0,0.10418893559835857,-0.038366904947906726,4.0
AAPL,2015-06-04,0.03349878583103418,-0.0672873858362436,5.0,-0.197506383061409,-0.0197435598820448,2.0
AAPL,2015-06-08,-0.35627238526940347,-0.06174784693866966,5.0,-0.07110641011968255,0.08879633061587812,4.0
AAPL,2015-06-09,-0.02911901706829667,0.16325366171076894,2.0,-0.093097091652453,0.3622173313051462,2.0
AAPL,2015-06-10,-0.1237325847947172,-0.14929501326488598,7.0,0.12834412666658565,-0.462226298948129,3.0
AAPL,2015-06-11,-0.302468956913799,-0.34234867974494904,6.0,0.08593020029366011,-0.010644946247339204,1.0
AAPL,2015-06-12,0.0365721564739942,-0.3055524080991745,1.0,-0.0996155142784118,-0.028982862830162104,1.0
AAPL,2015-06-15,-0.49335635267198086,0.04475067742168905,2.0,0.02110202750191085,-0.022011451423168196,2.0
AAPL,2015-06-17,-0.3485518582165241,-0.8153159357607366,1.0,0.38179968809708953,0.040802026167511954,2.0
AAPL,2015-06-18,-0.5285930143048366,0.03304767018804955,3.0,-0.201056736210982,-0.3540125197420518,3.0
AAPL,2015-06-19,-0.095171008259058,-0.0126655418425798,1.0,-0.8691793978214264,-0.029867473989725203,1.0
AAPL,2015-06-23,0.1921046646311879,0.8643256211653352,1.0,0.04969641938805581,0.0750829949975014,1.0
AAPL,2015-06-24,-0.12309864303097126,-0.08727671904489401,4.0,-0.0741960555315017,-0.005314059555530604,1.0
AAPL,2015-06-29,0.026322966441512125,0.14072595257312062,3.0,-0.2682536486536265,-0.4154351335018873,2.0
AAPL,2015-06-30,0.19698512580777913,0.33208766632846426,7.0,-0.0188119700178504,-0.6536830142140388,2.0
AAPL,2015-07-01,-0.12972327570120498,0.18663558860619864,3.0,0.013870224356651306,0.020133689045906004,1.0
AAPL,2015-07-02,0.27899613976478577,-0.24058802891522652,2.0,-0.49416755279526114,0.0038582701236009494,2.0
AAPL,2015-07-06,-0.44167145155370235,-0.07002152292989197,2.0,-0.7509870361536741,0.3594088926911354,1.0
AAPL,2015-07-07,-0.48471871158108126,-0.7531815283000469,2.0,-0.7260310277342796,0.13224844494834545,2.0
AAPL,2015-07-08,-0.7539573342849811,-0.1802773550152779,3.0,-0.017953107133507742,0.1647588429041207,2.0
AAPL,2015-07-09,-0.7704671506459516,0.012651974956194542,3.0,-0.23731148615479478,0.3098925049416721,2.0
AAPL,2015-07-10,-0.04179979721084238,0.13223473983816805,4.0,0.18714558333158493,-0.08193541659663123,3.0
AAPL,2015-07-13,0.3402614525208871,0.3188984862839183,3.0,-0.19969968249400458,-0.08017179494102795,6.0
AAPL,2015-07-14,0.2241288817798098,0.22023979729662338,3.0,0.5349626839160919,-0.0294904448091984,1.0
AAPL,2015-07-15,-0.902226533740759,-0.9426190871745348,1.0,,,
AAPL,2015-07-16,0.008214848382132347,0.1046932420826384,7.0,0.7185767870396376,-0.0537378527224064,1.0
AAPL,2015-07-17,0.8411519736982882,0.3544677291065455,2.0,0.056505143642425495,0.021159872412681607,1.0
AAPL,2015-07-20,0.18401492573320866,0.18100707605481148,2.0,-0.07978679066790005,0.08997878538710731,7.0
AAPL,2015-07-21,-0.7135864840820432,-0.5022129630669953,2.0,-0.2198959595213334,0.16340267596145472,9.0
AAPL,2015-07-22,0.3511714891841014,0.3153572507823507,3.0,-0.5299897344666533,-0.25719183124601847,16.0
AAPL,2015-07-23,-0.21865942073054614,0.21537503460422155,4.0,-0.6643235202540052,-0.28558519000018184,11.0
AAPL,2015-07-24,-0.14735637729366624,-0.23113308784862363,3.0,,,
AAPL,2015-07-27,0.10897305374965073,-0.003172653727233375,4.0,-0.10768593624234199,-0.18769242651760581,5.0
AAPL,2015-07-29,-0.9621857656165957,-0.9646823816001415,1.0,-0.1794630512595177,0.16746190004050734,2.0
AAPL,2015-07-30,-0.1994866988222514,0.010022476315498352,7.0,-0.25024260208010674,-0.0003755139186977993,2.0
AAPL,2015-07-31,-0.09748202934861189,0.05668474175035951,1.0,-0.2420955449342728,0.570387952029705,1.0
AAPL,2015-08-03,-0.2627793603266279,0.07711429397265114,3.0,-0.23716878580550352,-0.029527031506101326,3.0
AAPL,2015-08-04,-0.3538030046038329,-0.11965434881858525,4.0,-0.46151356895764667,0.0014473893162277119,9.0
AAPL,2015-08-05,-0.3507967051118613,0.003347817342728388,6.0,-0.5237288143485785,-0.1258331589400768,5.0
AAPL,2015-08-06,-0.9448747485876083,-0.3944399547763169,2.0,-0.4595475567504764,-0.17182919718325138,5.0
AAPL,2015-08-07,-0.4886213429272176,-0.5630673728883266,1.0,-0.6268191989511251,-0.22815937176346784,2.0
AAPL,2015-08-10,0.267094723880291,0.27954402348647517,3.0,-0.2011714968830347,0.02979039028286929,4.0
AAPL,2015-08-12,-0.4121345719322563,-0.032484192401170786,2.0,-0.8011515235994011,-0.45388045930303633,8.0
AAPL,2015-08-13,-0.44723563119769094,-0.19038648046553136,5.0,-0.5179260124762853,0.06854340734167232,9.0
AAPL,2015-08-14,-0.6877635195851326,-0.2233365150168538,2.0,,,
AAPL,2015-08-20,-0.9581720540300012,-0.9609784060157835,2.0,-0.46415006835013634,-0.392957428470254,3.0
AAPL,2015-08-21,-0.4288024979177863,-0.44333637156523764,4.0,-0.7637969404459,-0.2903312432269255,3.0
AAPL,2015-08-24,-0.5391394699302813,-0.13503246552621329,6.0,-0.32120629896720254,-0.087228684582644,9.0
AAPL,2015-08-25,-0.24732482014223936,-0.13300523255020377,4.0,-0.4350236851722002,-0.18768407981842758,5.0
AAPL,2015-08-26,0.30797797627747064,0.6932938704267144,1.0,-0.2757427804172039,-0.012721529851357133,3.0
AAPL,2015-08-27,0.3511898797005415,0.07425083522684867,4.0,0.008403299376368502,-0.04619397222995758,1.0
AAPL,2015-08-28,-0.03392559406347574,0.05404484132304785,4.0,,,
AAPL,2015-08-31,-0.9117358359508216,0.05997548718005402,2.0,-0.008740634657442611,0.16489432938396936,4.0
AAPL,2015-09-01,-0.6535594841465354,-0.28349587796255943,5.0,-0.8582735657691956,-0.026092721149325343,2.0
AAPL,2015-09-02,0.24520858470350498,0.24916007369756696,2.0,0.2577432580292225,-0.23979488015174868,1.0
AAPL,2015-09-03,0.11031538061797615,0.23187752440571793,3.0,-0.4476162288337946,-0.3025469137355685,2.0
AAPL,2015-09-08,-0.8533127484843135,0.7289547082036734,2.0,0.0648263683542609,-0.016256544739008,1.0
AAPL,2015-09-09,-0.0017001755535603013,-0.06456989143043768,5.0,0.013098639436066102,0.025210056919604512,4.0
AAPL,2015-09-10,-0.4356546621355746,0.2916229263775879,9.0,-0.5407655313611031,-0.4708627803872029,3.0
AAPL,2015-09-11,-0.3787790993228555,0.1679784245789051,2.0,-0.7570928186178209,-0.0383888054639101,1.0
AAPL,2015-09-14,-0.07475546107161798,-0.2518327619181946,8.0,-0.06374322188397248,0.0485747754573822,3.0
AAPL,2015-09-15,-0.17691515386104592,0.6275851204991341,1.0,-0.4214689520498118,0.006794670596718767,3.0
AAPL,2015-09-16,-0.5517750537954271,-0.1783698238432407,5.0,0.4876439869403839,0.3365549892187119,1.0
AAPL,2015-09-17,-0.7416583122685552,-0.5969737693667412,2.0,-0.9432947356253862,-0.0408112313598394,1.0
AAPL,2015-09-18,-0.13860876718536017,0.033293128013610784,2.0,0.05325815640389921,-0.1888895221054555,2.0
AAPL,2015-09-21,-0.30469141176177394,-0.20364255856515634,9.0,-0.05333312787115577,0.03291833338638147,3.0
AAPL,2015-09-22,-0.013402435396398819,0.2093912412279418,7.0,0.07423083049555614,0.05537002223233383,3.0
AAPL,2015-09-23,-0.6924642501398921,-0.6496261407931646,3.0,0.005521029233932509,-0.7935957089066505,1.0
AAPL,2015-09-24,0.058046054715911545,0.06754558533430106,3.0,-0.6247580914447705,0.008458708723386136,3.0
AAPL,2015-09-25,-0.404618110973388,-0.02203273912891751,2.0,-0.20341124385595333,-0.0833319798111916,1.0
AAPL,2015-09-28,0.13300551908711591,0.32653527862081927,3.0,-0.463151331525296,-0.5191363322082907,4.0
AAPL,2015-09-29,-0.4577821943676099,-0.04367120849201457,8.0,0.185630738735199,0.2514746054075659,2.0
AAPL,2015-09-30,-0.046612290292978295,0.12946872860193254,5.0,-0.6462117635334532,-0.22034675193329653,3.0
AAPL,2015-10-01,-0.35541643085889524,-0.33444323344156146,8.0,0.06382029876112941,-0.5696404427289964,1.0
AAPL,2015-10-02,-0.2710265144705772,-0.859955845400691,1.0,-0.5876920505737265,-0.1751159522682428,3.0
AAPL,2015-10-05,-0.041605306323617725,-0.03477808320894839,4.0,-0.1864294074475765,0.02837906870990995,2.0
AAPL,2015-10-06,0.2338704479237397,-0.3386342637240887,3.0,-0.14233818650245672,0.005938623100519194,1.0
AAPL,2015-10-07,-0.4510310500860214,0.34430010598152866,5.0,,,
AAPL,2015-10-08,-0.08244506902992724,0.09426311701536187,5.0,,,
AAPL,2015-10-09,-0.2914273403584957,0.48635072447359573,1.0,0.0535324923694134,0.9124351590871812,1.0
AAPL,2015-10-12,-0.10005527362227444,0.21570843318477276,2.0,0.006576610729098251,0.032794987782835947,2.0
AAPL,2015-10-13,-0.3885174840688705,-0.3946062307804823,1.0,-0.4376393500715494,-0.3711552210152149,2.0
AAPL,2015-10-14,-0.34903639554977417,-0.3393877629811565,3.0,,,
AAPL,2015-10-15,-0.6906340382993222,-0.7604787070304155,1.0,,,
AAPL,2015-10-16,-0.8239132873713971,-0.9543375205248594,1.0,,,
AAPL,2015-10-19,-0.6454283030082782,-0.1659985200191538,3.0,0.018563775656123965,0.2785499036932985,3.0
AAPL,2015-10-20,-0.10991819229509152,0.08113266115209886,7.0,,,
AAPL,2015-10-21,-0.011657519266009341,0.08358778932597491,4.0,,,
AAPL,2015-10-22,-0.5181623832322657,-0.21129088290035725,2.0,-0.2653715278332432,0.2569010915855567,3.0
AAPL,2015-10-26,-0.3939159165269563,-0.7301938077434899,7.0,-0.2343108712562493,0.14210319545652186,7.0
AAPL,2015-10-27,-0.4665901262520088,-0.30043233424011206,9.0,-0.11589154480025174,-0.1977744834497571,10.0
AAPL,2015-10-28,-0.3843404596078802,-0.10551614161919462,11.0,-0.23932971412109,-0.1588380096687211,9.0
AAPL,2015-10-29,-0.31830526925623415,-0.04588369913399222,5.0,-0.12578271515667436,0.012313205748796442,4.0
AAPL,2015-10-30,-0.9160174168646336,-0.6096824407577516,1.0,-0.3950292225927115,-0.018970372155308796,2.0
AAPL,2015-11-02,-0.682476505637169,-0.48176142200827604,1.0,0.0639531474028315,0.13640370685607192,7.0
AAPL,2015-11-03,0.18202949315309522,0.0941399941220879,1.0,0.09322328679263589,0.1489816065877676,2.0
AAPL,2015-11-04,0.8077146112918854,0.8651863373816013,1.0,0.1146911345422268,0.0525671541690826,1.0
AAPL,2015-11-05,0.17043708031997085,0.07840656349435451,2.0,-0.062711201608181,-0.4215216394513846,1.0
AAPL,2015-11-09,-0.6094284882768989,-0.23931627087295054,5.0,-0.2970402375794947,-0.10927797248587012,4.0
AAPL,2015-11-10,-0.33832021011039626,-0.46654870081692923,2.0,0.6990172490477562,0.006618071347475003,1.0
AAPL,2015-11-11,-0.3719327193684876,-0.2378726180177182,4.0,-0.5797851141542196,0.039257599040865905,7.0
AAPL,2015-11-12,-0.21976160878936446,0.12759750895202157,3.0,0.04460437409579749,-0.0009975414723157976,3.0
AAPL,2015-11-13,-0.9553956910967827,-0.939952970482409,1.0,,,
AAPL,2015-11-16,-0.3061288036406041,-0.14172401651740074,2.0,-0.23170045148581275,-0.3196584910154343,5.0
AAPL,2015-11-18,-0.34109283462166784,0.2058408610522747,5.0,-0.03233325015753509,-0.22564249392598867,4.0
AAPL,2015-11-19,-0.35522532028456527,0.26959708767632645,3.0,0.1309855218976736,-0.0860357783734799,5.0
AAPL,2015-11-20,-0.2728647949794928,0.067945284768939,3.0,-0.442241482436657,0.030611145310103897,3.0
AAPL,2015-11-24,0.035988890565931804,0.0647806436754763,2.0,-0.9014490190893413,-0.0833319798111916,1.0
AAPL,2015-11-25,-0.4617373421788216,0.011247565969824805,1.0,-0.6049059592187405,-0.3386337449774147,2.0
AAPL,2015-11-26,0.13111449778079987,0.486905500292778,1.0,-0.4349003322422505,-0.1218803226947784,1.0
AAPL,2015-11-27,0.3828026289120316,0.054699780419468796,1.0,,,
AAPL,2015-11-30,-0.2765204310417176,-0.06618358148261905,2.0,-0.3604493625462056,-0.2574256956577301,1.0
AAPL,2015-12-01,-0.21440154500305658,0.5134247411042453,2.0,-0.4140165615826845,0.40992782171815634,2.0
AAPL,2015-12-02,-0.2101193070411682,0.5583188412711025,1.0,,,
AAPL,2015-12-03,-0.878819089382887,0.1582087576389313,1.0,-0.20709692314267159,-0.6783072389662266,1.0
AAPL,2015-12-08,0.017443311400711516,-0.05789975542575119,4.0,0.23325668158940976,-0.012045397423207772,4.0
AAPL,2015-12-09,-0.40498312190175056,-0.9032829450443389,2.0,0.386483196169138,-0.002843862399458899,1.0
AAPL,2015-12-10,-0.47144765220582496,-0.10086823627352715,2.0,-0.37224598834291106,-0.20944313891232016,4.0
AAPL,2015-12-14,-0.16756685730069876,0.07536663021892309,2.0,-0.11235959604382514,0.01752885058522225,5.0
AAPL,2015-12-15,-0.14592942595481873,-0.0302301589399576,1.0,-0.49938899278640747,0.07950283912941809,2.0
AAPL,2015-12-16,-0.3878335493306318,-0.42752978205680847,3.0,,,
AAPL,2015-12-17,-0.5227287981659174,-0.24056698158383374,5.0,,,
AAPL,2015-12-18,0.1005963031202555,0.17619196325540532,1.0,-0.6647077351808548,-0.4571306323632598,2.0
AAPL,2015-12-21,-0.014782113395631336,-0.11132700927555564,5.0,-0.1385456183925271,-0.0002730190753936643,5.0
AAPL,2015-12-22,-0.6685719899833202,-0.024548689369112364,2.0,-0.2330761570483447,-0.056226026266813195,1.0
AAPL,2015-12-28,0.2751170713454485,0.4725037151947618,1.0,,,
AAPL,2015-12-29,0.8126144013367593,0.39313943637534976,2.0,-0.8783346842974424,-0.042349830269813496,1.0
AAPL,2015-12-30,-0.835059221368283,0.11348681710660462,4.0,,,
AAPL,2015-12-31,-0.5736302721003692,-0.6316552807887396,3.0,,,
AAPL,2016-01-04,0.13344630412757388,0.6561475861817598,1.0,-0.579432174563408,-0.01777406968176365,2.0
AAPL,2016-01-05,-0.32628480046987535,-0.2688893169164658,5.0,-0.2702887281775475,-0.24180051311850548,4.0
AAPL,2016-01-06,-0.6942203926986882,-0.172821463085711,7.0,-0.524031232111156,0.3126921155489981,4.0
AAPL,2016-01-07,-0.651380940961341,-0.06017006747424606,3.0,-0.36886397500832885,-0.34269581114252406,3.0
AAPL,2016-01-08,-0.40892317115018767,-0.36781830977027613,6.0,-0.3608715310692787,0.03524355217814439,1.0
AAPL,2016-01-11,-0.477936688810587,-0.30581202427856624,4.0,-0.31573878973722463,-0.08666153376301129,6.0
AAPL,2016-01-13,-0.7095400914549828,-0.4759702375158668,2.0,0.05615933611989019,0.0248501114547252,1.0
AAPL,2016-01-14,-0.4151601626848181,-0.20342833781614908,3.0,-0.12373563833534712,0.0017233965918422023,2.0
AAPL,2016-01-15,-0.9262317866086961,-0.7743605747818948,1.0,-0.22685742378234858,-0.9594204314053059,1.0
AAPL,2016-01-18,-0.5113879898563027,-0.8258246951736511,2.0,-0.11779185198247435,-0.30126412119716406,2.0
AAPL,2016-01-19,-0.18601348996162415,0.4929288513958455,1.0,-0.912427457049489,0.47319336095824843,2.0
AAPL,2016-01-20,-0.3766992827877403,-0.0672534837254456,7.0,,,
AAPL,2016-01-21,0.41488576540723443,-0.1279877927154303,2.0,-0.07889840565621854,-0.1607931954786181,2.0
AAPL,2016-01-22,-0.3930092084920034,-0.19107755133882168,4.0,,,
AAPL,2016-01-25,-0.6864448466027776,0.07847912299136324,3.0,-0.5754127076572992,-0.1993336992507631,11.0
AAPL,2016-01-26,-0.5246650573204864,-0.13903627519241787,11.0,-0.3422484979299562,-0.10187557685588086,7.0
AAPL,2016-01-27,-0.7087783882251153,-0.5180834586230608,13.0,-0.472870758941604,0.002177092867592995,9.0
AAPL,2016-01-28,-0.03498160385061047,0.235374195035547,4.0,-0.1287076675466129,-0.10806110793990749,7.0
AAPL,2016-01-29,-0.09017431487639743,-0.4691867493093014,3.0,,,
AAPL,2016-02-01,-0.11808420314143094,-0.02372560463845731,6.0,0.14327372424304485,0.1547409046906978,4.0
